,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
17,0.08709964752197266,0.005785912440484862,0.01039900779724121,0.0021658677162625195,1,10,22,"{'max_depth': 1, 'max_features': 10, 'n_estimators': 22}",0.08256161272574747,0.17657087410431183,0.017270785974534686,0.11028705423528695,0.2396051842240723,0.12525910225279063,0.07670285350505372,11441
18,0.08795533180236817,0.00685276414093734,0.009673213958740235,0.002055839738622034,1,10,23,"{'max_depth': 1, 'max_features': 10, 'n_estimators': 23}",0.08172113055548158,0.1704280269231664,0.00868261204041143,0.10612220507628933,0.22910483116457725,0.1192117611519852,0.07548929643392832,11443
19,0.08626928329467773,0.010130286154984196,0.009471845626831055,0.0014132029011803523,1,10,24,"{'max_depth': 1, 'max_features': 10, 'n_estimators': 24}",0.08068913680843226,0.1655941016077761,0.003870339292655456,0.10275324081720427,0.21888884649436202,0.11435913300408602,0.07352227135127996,11446
20,0.08984980583190919,0.009476817479004137,0.012380838394165039,0.003924735456075025,1,10,25,"{'max_depth': 1, 'max_features': 10, 'n_estimators': 25}",0.09357245857307706,0.16583867643155004,-0.006794320918308339,0.09871458871507666,0.21910494324590057,0.11408726920945919,0.07612680947253406,11447
21,0.09194636344909668,0.006467420732852789,0.00934457778930664,0.001035566755076887,1,10,26,"{'max_depth': 1, 'max_features': 10, 'n_estimators': 26}",0.08607472819778372,0.15042586569304373,-0.013977528807190609,0.10085205942862707,0.21862367248365755,0.1083997593991843,0.07674253069532108,11470
22,0.09510207176208496,0.005387075644299773,0.012026596069335937,0.0034461242996523286,1,10,27,"{'max_depth': 1, 'max_features': 10, 'n_estimators': 27}",0.07929733596109179,0.14740851155932466,-0.017231476562322934,0.09528005043720267,0.20862567099703977,0.10267601847846719,0.07510711725596714,11496
23,0.09885764122009277,0.008792565648223642,0.009971046447753906,0.0010566957652497345,1,10,28,"{'max_depth': 1, 'max_features': 10, 'n_estimators': 28}",0.062457005431872936,0.1439960369833515,-0.0162647563059386,0.09884834471289383,0.21926216956073663,0.10165976007658326,0.07883354444769974,11500
24,0.10983233451843262,0.00923502650407581,0.012632942199707032,0.0028018366545927882,1,10,29,"{'max_depth': 1, 'max_features': 10, 'n_estimators': 29}",0.060788066103577676,0.1469110057052262,-0.01411303057366875,0.10197330277711425,0.21767823953201326,0.10264751670885253,0.07820104503453391,11497
25,0.09770436286926269,0.000874977194764489,0.010138368606567383,0.0008312970735715915,1,10,30,"{'max_depth': 1, 'max_features': 10, 'n_estimators': 30}",0.05781603592705842,0.12346575605147192,-0.01941744356317443,0.09878661793824528,0.2100010101952855,0.09413039530977733,0.07552494634629281,11504
26,0.11675939559936524,0.016160232532159646,0.012904024124145508,0.0036372777503722877,1,10,31,"{'max_depth': 1, 'max_features': 10, 'n_estimators': 31}",0.04864232891556097,0.12328404968105178,-0.00261072218916647,0.08934597363257268,0.20261050675079162,0.09225442735816211,0.0693558541908202,11505
27,0.11771197319030761,0.014167190460553548,0.012244415283203126,0.002882052009495876,1,10,32,"{'max_depth': 1, 'max_features': 10, 'n_estimators': 32}",0.03193435928191479,0.12319535006256765,-0.00020717462786490337,0.08717391453440138,0.201176628853576,0.08865461562091899,0.07066832885923872,11508
28,0.1224020004272461,0.016060598920461005,0.010646867752075195,0.0017878500920633898,1,10,33,"{'max_depth': 1, 'max_features': 10, 'n_estimators': 33}",0.016557097594370407,0.12644307530221854,-0.003794620138175997,0.08335764444235383,0.1905949759933212,0.08263163463881759,0.07129010374530596,11512
29,0.11589922904968261,0.004473474545229359,0.01330704689025879,0.003818631210213421,1,10,34,"{'max_depth': 1, 'max_features': 10, 'n_estimators': 34}",0.020658687811454968,0.12452729195071388,-0.004334552753326282,0.08510933580404312,0.1779257746534888,0.0807773074932749,0.06667672677625212,11514
30,0.12462210655212402,0.00714770190260322,0.011512851715087891,0.001033698525886975,1,10,35,"{'max_depth': 1, 'max_features': 10, 'n_estimators': 35}",0.023436047541401606,0.10972763244906325,-0.0052904636064459165,0.07949422249042126,0.1724289844775695,0.07595928467040194,0.06295937120324088,11520
31,0.1255814552307129,0.008946889419260763,0.011584234237670899,0.0012404306905479969,1,10,36,"{'max_depth': 1, 'max_features': 10, 'n_estimators': 36}",0.0280839658912575,0.10680337833093845,-0.005770767400874899,0.08167842643945533,0.17179858711771578,0.07651871807569843,0.06187005951347662,11519
32,0.13374242782592774,0.015570072969767888,0.015207576751708984,0.00745495656618251,1,10,37,"{'max_depth': 1, 'max_features': 10, 'n_estimators': 37}",0.03083717433165789,0.11362187091908771,-0.003957930998574666,0.08062201272513558,0.1751603703080401,0.07925669945706933,0.0626888639358937,11517
33,0.13570656776428222,0.015836920219603336,0.012005043029785157,0.001720856736962575,1,10,38,"{'max_depth': 1, 'max_features': 10, 'n_estimators': 38}",0.027178787628960088,0.11884085697643887,-0.004082272008613108,0.08485763974991134,0.1719784016330531,0.07975468279595006,0.06301086135167368,11516
34,0.1322035789489746,0.009985682006449018,0.011872577667236327,0.0008651178962865385,1,10,39,"{'max_depth': 1, 'max_features': 10, 'n_estimators': 39}",0.024512139339322614,0.11651279216379995,0.00415582862002184,0.0826702593067854,0.16821807019124146,0.07921381792423425,0.059918098745474394,11518
35,0.13931450843811036,0.013591323193594485,0.011429119110107421,0.0008359641152000704,1,10,40,"{'max_depth': 1, 'max_features': 10, 'n_estimators': 40}",0.024448637706682264,0.11800532762575244,0.006982518333251919,0.08384516185437241,0.16571745001275728,0.07979981910656327,0.05869238034696411,11515
36,0.13876962661743164,0.010365446904261092,0.011808633804321289,0.000617373169081886,1,10,41,"{'max_depth': 1, 'max_features': 10, 'n_estimators': 41}",0.029787443338121666,0.11368490853777569,0.014666286536452522,0.08648536286201325,0.1687957416655107,0.08268394858797476,0.05624089934189036,11511
37,0.13670239448547364,0.004882396117259992,0.012242603302001952,0.0009303272764696296,1,10,42,"{'max_depth': 1, 'max_features': 10, 'n_estimators': 42}",0.03105280162713342,0.11167152159969373,0.012685293318511093,0.08396842620168099,0.17763696876086688,0.08340300230157723,0.05902712460659674,11510
38,0.1463724136352539,0.010271074719415468,0.01304488182067871,0.0007216558282998871,1,10,43,"{'max_depth': 1, 'max_features': 10, 'n_estimators': 43}",0.03454613766328041,0.10786210068371516,0.016821740938158247,0.08199433743017315,0.17602878001126587,0.08345061934531857,0.05656821152701608,11509
